"ACCOUNTSOURCE","BILLINGADDRESS","BILLINGCITY","BILLINGCOUNTRY","BILLINGCOUNTRYCODE","BILLINGGEOCODEACCURACY","BILLINGLATITUDE","BILLINGLONGITUDE","BILLINGPOSTALCODE","BILLINGSTATE","BILLINGSTATECODE","BILLINGSTREET","BUSINESS_NAME__C","CITY_REGISTRATION__C","CITY_SCOPE_TEXT__C","CITY_SCOPE__C","COMMERCIAL_OWNER__C","CONTACT_FIRST_NAME__C","CONTACT_LAST_NAME__C","COUNTRY__C","CREATE_HUB_INVENTORIES__C","CREATE_PLATFORM_EVENT__C","CREATEDBYID","CREATEDDATE","CREDIT_LINE__C","CURRENCYISOCODE","DATE_DRIVEN_NUMBER__C","DEFAULT_DELIVERY_TIME_SETTING__C","DEFAULT_LEAD_TIME__C","DEFAULT_ORDER_CYCLE__C","DESCRIPTION","EMAIL__C","EXTERNAL_ID__C","FINANCE_CONTACT_EMAIL__C","FINANCE_CONTACT_FULL_NAME__C","FINANCE_CONTACT_PHONE__C","ID","INDUSTRY","INFORMATION__C","ISDELETED","ISPARTNER","IS_CONSIGNMENT_VENDOR__C","IS_SPOT_BUY_VENDOR__C","JOKR_CUSTOMER_CODE__C","JOKR_ENTITY__C","JIGSAW","JIGSAWCOMPANYID","LASTACTIVITYDATE","LASTMODIFIEDBYID","LASTMODIFIEDDATE","LASTREFERENCEDDATE","LASTVIEWEDDATE","LOCATION_SCOPE__C","MAIN_PROCUREMENT_CONTACT__C","MASTERRECORDID","MINIMUM_ORDER_AMOUNT__C","MINIMUM_ORDER_CASES__C","MINIMUM_ORDER_UNITS__C","MINIMUM_ORDER_WEIGHT__C","NAME","NET_DAYS_NUMBER__C","NETSUITEID__C","NUMBEROFEMPLOYEES","NUMBER_OF_ACTIVE_LUMP_SUM_PROMOTIONS__C","NUMBER_OF_ACTIVE_MSA__C","NUMBER_OF_ACTIVE_SKU_PROMOTIONS__C","ORDER_CUTOFF_TIME__C","ORDER_ON_FRIDAYS_DEFAULT__C","ORDER_ON_MONDAYS_DEFAULT__C","ORDER_ON_SATURDAYS_DEFAULT__C","ORDER_ON_SUNDAYS_DEFAULT__C","ORDER_ON_THURSDAYS_DEFAULT__C","ORDER_ON_TUESDAYS_DEFAULT__C","ORDER_ON_WEDNESDAYS_DEFAULT__C","OWNERID","PO_FILE_FORMAT__C","PO_RECEPTION_METHOD__C","POS_NUMBERS__C","PARENTID","PARTNER_CODE__C","PAYMENT_TERMS__C","PHONE","PHONE__C","PHOTOURL","PLATFORM_URL__C","PORTAL_URL__C","POSITION_FUNCTION__C","PROCUREMENT_ORG_WIDE_EMAIL_ADDRESS__C","PURCHASE_ORDER_GENERATION_CONFIG__C","RECORDTYPEID","SAFETY_LEAD_TIME__C","SALUTATION__C","SECURE_PARAMETER__C","SHIPPINGADDRESS","SHIPPINGCITY","SHIPPINGCOUNTRY","SHIPPINGCOUNTRYCODE","SHIPPINGGEOCODEACCURACY","SHIPPINGLATITUDE","SHIPPINGLONGITUDE","SHIPPINGPOSTALCODE","SHIPPINGSTATE","SHIPPINGSTATECODE","SHIPPINGSTREET","SICDESC","SPOT_BUY_VENDOR__C","STATE_REGISTRATION__C","STATUS__C","SUPPLIER_PORTAL_URL__C","SYSTEMMODSTAMP","TAX_ID__C","TRANSFER_ORDER_SPLITTING_CONFIG__C","TYPE","WEBSITE"
"","","","United States","US","","","","","","","","HOLDING J.J. INTERNACIONA 15GPE","","","","005Hp00000igLP3IAM","","","","false","false","005Hp00000ihVbKIAU","2024-04-02T21:39:20.000Z","","MXN","","Calendar Days","1.0","Every Week","","","","dmitriy.yavorskiy@icemobile.com","Dmitriy","1234567890","001D400000p7ZrWIAU","","","false","false","false","0.0","","001Hp00002kvRgtIAE","","","","005Hp00000ihVbKIAU","2024-04-02T21:39:20.000Z","","","Country-wide","","","1.0","1.0","1.0","","HOLDING J.J. INTERNACIONA 15GPE","","","","0.0","0.0","0.0","","false","false","false","false","false","false","false","005Hp00000ihVbKIAU","","N/A","","","67519","","","","/services/images/photo/001D400000p7ZrWIAU","","","","","","012Hp000001mPmDIAU","0.0","","1712093960","","","United States","US","","","","","","","","","No","","Active","<a href=""https://jokr6.my.site.com/SupplierPortal/s/purchase-orders?supplierId=001D400000p7ZrW&amp;SecureParameter=1712093960"" target=""_blank"">Supplier Portal Link</a>","2024-04-02T21:39:20.000Z","","","Distributor",""
"","","","United States","US","","","","","","","","#N/A","","","","005Hp00000igLP3IAM","","","","false","false","005Hp00000ihVbKIAU","2024-04-02T21:39:20.000Z","","MXN","","Calendar Days","1.0","Every Week","","","","dmitriy.yavorskiy@icemobile.com","Dmitriy","1234567890","001D400000p7ZrXIAU","","","false","false","false","0.0","","001Hp00002kvRgtIAE","","","","005Hp00000ihVbKIAU","2024-04-02T21:39:20.000Z","","","Country-wide","","","1.0","1.0","1.0","","#N/A","","","","0.0","0.0","0.0","","false","false","false","false","false","false","false","005Hp00000ihVbKIAU","","N/A","","","19963","","","","/services/images/photo/001D400000p7ZrXIAU","","","","","","012Hp000001mPmDIAU","0.0","","1712093960","","","United States","US","","","","","","","","","No","","Active","<a href=""https://jokr6.my.site.com/SupplierPortal/s/purchase-orders?supplierId=001D400000p7ZrX&amp;SecureParameter=1712093960"" target=""_blank"">Supplier Portal Link</a>","2024-04-02T21:39:20.000Z","","","Distributor",""
"","","","United States","US","","","","","","","","#N/A","","","","005Hp00000igLP3IAM","","","","false","false","005Hp00000ihVbKIAU","2024-04-02T21:39:20.000Z","","MXN","","Calendar Days","1.0","Every Week","","","","dmitriy.yavorskiy@icemobile.com","Dmitriy","1234567890","001D400000p7ZrYIAU","","","false","false","false","0.0","","001Hp00002kvRgtIAE","","","","005Hp00000ihVbKIAU","2024-04-02T21:39:20.000Z","","","Country-wide","","","1.0","1.0","1.0","","#N/A","","","","0.0","0.0","0.0","","false","false","false","false","false","false","false","005Hp00000ihVbKIAU","","N/A","","","58237","","","","/services/images/photo/001D400000p7ZrYIAU","","","","","","012Hp000001mPmDIAU","0.0","","1712093960","","","United States","US","","","","","","","","","No","","Active","<a href=""https://jokr6.my.site.com/SupplierPortal/s/purchase-orders?supplierId=001D400000p7ZrY&amp;SecureParameter=1712093960"" target=""_blank"">Supplier Portal Link</a>","2024-04-02T21:39:20.000Z","","","Distributor",""
"","","","United States","US","","","","","","","","ABSORMEX CMPC TISSUE SA D 15CMF","","","","005Hp00000igLP3IAM","","","","false","false","005Hp00000ihVbKIAU","2024-04-02T21:39:20.000Z","","MXN","","Calendar Days","1.0","Every Week","","","","dmitriy.yavorskiy@icemobile.com","Dmitriy","1234567890","001D400000p7ZrZIAU","","","false","false","false","0.0","","001Hp00002kvRgtIAE","","","","005Hp00000ihVbKIAU","2024-04-02T21:39:20.000Z","","","Country-wide","","","1.0","1.0","1.0","","ABSORMEX CMPC TISSUE SA D 15CMF","","","","0.0","0.0","0.0","","false","false","false","false","false","false","false","005Hp00000ihVbKIAU","","N/A","","","61264","","","","/services/images/photo/001D400000p7ZrZIAU","","","","","","012Hp000001mPmDIAU","0.0","","1712093960","","","United States","US","","","","","","","","","No","","Active","<a href=""https://jokr6.my.site.com/SupplierPortal/s/purchase-orders?supplierId=001D400000p7ZrZ&amp;SecureParameter=1712093960"" target=""_blank"">Supplier Portal Link</a>","2024-04-02T21:39:20.000Z","","","Distributor",""
"","","","United States","US","","","","","","","","#N/A","","","","005Hp00000igLP3IAM","","","","false","false","005Hp00000ihVbKIAU","2024-04-02T21:39:20.000Z","","MXN","","Calendar Days","1.0","Every Week","","","","dmitriy.yavorskiy@icemobile.com","Dmitriy","1234567890","001D400000p7ZraIAE","","","false","false","false","0.0","","001Hp00002kvRgtIAE","","","","005Hp00000ihVbKIAU","2024-04-02T21:39:20.000Z","","","Country-wide","","","1.0","1.0","1.0","","#N/A","","","","0.0","0.0","0.0","","false","false","false","false","false","false","false","005Hp00000ihVbKIAU","","N/A","","","65665","","","","/services/images/photo/001D400000p7ZraIAE","","","","","","012Hp000001mPmDIAU","0.0","","1712093960","","","United States","US","","","","","","","","","No","","Active","<a href=""https://jokr6.my.site.com/SupplierPortal/s/purchase-orders?supplierId=001D400000p7Zra&amp;SecureParameter=1712093960"" target=""_blank"">Supplier Portal Link</a>","2024-04-02T21:39:20.000Z","","","Distributor",""
"","","","United States","US","","","","","","","","#N/A","","","","005Hp00000igLP3IAM","","","","false","false","005Hp00000ihVbKIAU","2024-04-02T21:39:20.000Z","","MXN","","Calendar Days","1.0","Every Week","","","","dmitriy.yavorskiy@icemobile.com","Dmitriy","1234567890","001D400000p7ZrbIAE","","","false","false","false","0.0","","001Hp00002kvRgtIAE","","","","005Hp00000ihVbKIAU","2024-04-02T21:39:20.000Z","","","Country-wide","","","1.0","1.0","1.0","","#N/A","","","","0.0","0.0","0.0","","false","false","false","false","false","false","false","005Hp00000ihVbKIAU","","N/A","","","56358","","","","/services/images/photo/001D400000p7ZrbIAE","","","","","","012Hp000001mPmDIAU","0.0","","1712093960","","","United States","US","","","","","","","","","No","","Active","<a href=""https://jokr6.my.site.com/SupplierPortal/s/purchase-orders?supplierId=001D400000p7Zrb&amp;SecureParameter=1712093960"" target=""_blank"">Supplier Portal Link</a>","2024-04-02T21:39:20.000Z","","","Distributor",""
"","","","United States","US","","","","","","","","#N/A","","","","005Hp00000igLP3IAM","","","","false","false","005Hp00000ihVbKIAU","2024-04-02T21:39:20.000Z","","MXN","","Calendar Days","1.0","Every Week","","","","dmitriy.yavorskiy@icemobile.com","Dmitriy","1234567890","001D400000p7ZrcIAE","","","false","false","false","0.0","","001Hp00002kvRgtIAE","","","","005Hp00000ihVbKIAU","2024-04-02T21:39:20.000Z","","","Country-wide","","","1.0","1.0","1.0","","#N/A","","","","0.0","0.0","0.0","","false","false","false","false","false","false","false","005Hp00000ihVbKIAU","","N/A","","","47935","","","","/services/images/photo/001D400000p7ZrcIAE","","","","","","012Hp000001mPmDIAU","0.0","","1712093960","","","United States","US","","","","","","","","","No","","Active","<a href=""https://jokr6.my.site.com/SupplierPortal/s/purchase-orders?supplierId=001D400000p7Zrc&amp;SecureParameter=1712093960"" target=""_blank"">Supplier Portal Link</a>","2024-04-02T21:39:20.000Z","","","Distributor",""
"","","","United States","US","","","","","","","","#N/A","","","","005Hp00000igLP3IAM","","","","false","false","005Hp00000ihVbKIAU","2024-04-02T21:39:20.000Z","","MXN","","Calendar Days","1.0","Every Week","","","","dmitriy.yavorskiy@icemobile.com","Dmitriy","1234567890","001D400000p7ZrdIAE","","","false","false","false","0.0","","001Hp00002kvRgtIAE","","","","005Hp00000ihVbKIAU","2024-04-02T21:39:20.000Z","","","Country-wide","","","1.0","1.0","1.0","","#N/A","","","","0.0","0.0","0.0","","false","false","false","false","false","false","false","005Hp00000ihVbKIAU","","N/A","","","18815","","","","/services/images/photo/001D400000p7ZrdIAE","","","","","","012Hp000001mPmDIAU","0.0","","1712093960","","","United States","US","","","","","","","","","No","","Active","<a href=""https://jokr6.my.site.com/SupplierPortal/s/purchase-orders?supplierId=001D400000p7Zrd&amp;SecureParameter=1712093960"" target=""_blank"">Supplier Portal Link</a>","2024-04-02T21:39:20.000Z","","","Distributor",""
"","","","United States","US","","","","","","","","PINSA COMERCIAL SA DE CV 15CMF","","","","005Hp00000igLP3IAM","","","","false","false","005Hp00000ihVbKIAU","2024-04-02T21:39:20.000Z","","MXN","","Calendar Days","1.0","Every Week","","","","dmitriy.yavorskiy@icemobile.com","Dmitriy","1234567890","001D400000p7ZreIAE","","","false","false","false","0.0","","001Hp00002kvRgtIAE","","","","005Hp00000ihVbKIAU","2024-04-02T21:39:20.000Z","","","Country-wide","","","1.0","1.0","1.0","","PINSA COMERCIAL SA DE CV 15CMF","","","","0.0","0.0","0.0","","false","false","false","false","false","false","false","005Hp00000ihVbKIAU","","N/A","","","20774","","","","/services/images/photo/001D400000p7ZreIAE","","","","","","012Hp000001mPmDIAU","0.0","","1712093960","","","United States","US","","","","","","","","","No","","Active","<a href=""https://jokr6.my.site.com/SupplierPortal/s/purchase-orders?supplierId=001D400000p7Zre&amp;SecureParameter=1712093960"" target=""_blank"">Supplier Portal Link</a>","2024-04-02T21:39:20.000Z","","","Distributor",""
"","","","United States","US","","","","","","","","#N/A","","","","005Hp00000igLP3IAM","","","","false","false","005Hp00000ihVbKIAU","2024-04-02T21:39:20.000Z","","MXN","","Calendar Days","1.0","Every Week","","","","dmitriy.yavorskiy@icemobile.com","Dmitriy","1234567890","001D400000p7ZrfIAE","","","false","false","false","0.0","","001Hp00002kvRgtIAE","","","","005Hp00000ihVbKIAU","2024-04-02T21:39:20.000Z","","","Country-wide","","","1.0","1.0","1.0","","#N/A","","","","0.0","0.0","0.0","","false","false","false","false","false","false","false","005Hp00000ihVbKIAU","","N/A","","","15926","","","","/services/images/photo/001D400000p7ZrfIAE","","","","","","012Hp000001mPmDIAU","0.0","","1712093960","","","United States","US","","","","","","","","","No","","Active","<a href=""https://jokr6.my.site.com/SupplierPortal/s/purchase-orders?supplierId=001D400000p7Zrf&amp;SecureParameter=1712093960"" target=""_blank"">Supplier Portal Link</a>","2024-04-02T21:39:20.000Z","","","Distributor",""
"","","","United States","US","","","","","","","","NOVELTY CORP DE MEXICO SA 15GPE","","","","005Hp00000igLP3IAM","","","","false","false","005Hp00000ihVbKIAU","2024-04-02T21:39:20.000Z","","MXN","","Calendar Days","1.0","Every Week","","","","dmitriy.yavorskiy@icemobile.com","Dmitriy","1234567890","001D400000p7ZrgIAE","","","false","false","false","0.0","","001Hp00002kvRgtIAE","","","","005Hp00000ihVbKIAU","2024-04-02T21:39:20.000Z","","","Country-wide","","","1.0","1.0","1.0","","NOVELTY CORP DE MEXICO SA 15GPE","","","","0.0","0.0","0.0","","false","false","false","false","false","false","false","005Hp00000ihVbKIAU","","N/A","","","176994","","","","/services/images/photo/001D400000p7ZrgIAE","","","","","","012Hp000001mPmDIAU","0.0","","1712093960","","","United States","US","","","","","","","","","No","","Active","<a href=""https://jokr6.my.site.com/SupplierPortal/s/purchase-orders?supplierId=001D400000p7Zrg&amp;SecureParameter=1712093960"" target=""_blank"">Supplier Portal Link</a>","2024-04-02T21:39:20.000Z","","","Distributor",""
"","","","United States","US","","","","","","","","#N/A","","","","005Hp00000igLP3IAM","","","","false","false","005Hp00000ihVbKIAU","2024-04-02T21:39:20.000Z","","MXN","","Calendar Days","1.0","Every Week","","","","dmitriy.yavorskiy@icemobile.com","Dmitriy","1234567890","001D400000p7ZrhIAE","","","false","false","false","0.0","","001Hp00002kvRgtIAE","","","","005Hp00000ihVbKIAU","2024-04-02T21:39:20.000Z","","","Country-wide","","","1.0","1.0","1.0","","#N/A","","","","0.0","0.0","0.0","","false","false","false","false","false","false","false","005Hp00000ihVbKIAU","","N/A","","","63251","","","","/services/images/photo/001D400000p7ZrhIAE","","","","","","012Hp000001mPmDIAU","0.0","","1712093960","","","United States","US","","","","","","","","","No","","Active","<a href=""https://jokr6.my.site.com/SupplierPortal/s/purchase-orders?supplierId=001D400000p7Zrh&amp;SecureParameter=1712093960"" target=""_blank"">Supplier Portal Link</a>","2024-04-02T21:39:20.000Z","","","Distributor",""
"","","","United States","US","","","","","","","","PANADERIA TJ SA DE CV 10TIJ","","","","005Hp00000igLP3IAM","","","","false","false","005Hp00000ihVbKIAU","2024-04-02T21:39:20.000Z","","MXN","","Calendar Days","1.0","Every Week","","","","dmitriy.yavorskiy@icemobile.com","Dmitriy","1234567890","001D400000p7ZriIAE","","","false","false","false","0.0","","001Hp00002kvRgtIAE","","","","005Hp00000ihVbKIAU","2024-04-02T21:39:20.000Z","","","Country-wide","","","1.0","1.0","1.0","","PANADERIA TJ SA DE CV 10TIJ","","","","0.0","0.0","0.0","","false","false","false","false","false","false","false","005Hp00000ihVbKIAU","","N/A","","","41024","","","","/services/images/photo/001D400000p7ZriIAE","","","","","","012Hp000001mPmDIAU","0.0","","1712093960","","","United States","US","","","","","","","","","No","","Active","<a href=""https://jokr6.my.site.com/SupplierPortal/s/purchase-orders?supplierId=001D400000p7Zri&amp;SecureParameter=1712093960"" target=""_blank"">Supplier Portal Link</a>","2024-04-02T21:39:20.000Z","","","Distributor",""
"","","","United States","US","","","","","","","","#N/A","","","","005Hp00000igLP3IAM","","","","false","false","005Hp00000ihVbKIAU","2024-04-02T21:39:20.000Z","","MXN","","Calendar Days","1.0","Every Week","","","","dmitriy.yavorskiy@icemobile.com","Dmitriy","1234567890","001D400000p7ZrjIAE","","","false","false","false","0.0","","001Hp00002kvRgtIAE","","","","005Hp00000ihVbKIAU","2024-04-02T21:39:20.000Z","","","Country-wide","","","1.0","1.0","1.0","","#N/A","","","","0.0","0.0","0.0","","false","false","false","false","false","false","false","005Hp00000ihVbKIAU","","N/A","","","45622","","","","/services/images/photo/001D400000p7ZrjIAE","","","","","","012Hp000001mPmDIAU","0.0","","1712093960","","","United States","US","","","","","","","","","No","","Active","<a href=""https://jokr6.my.site.com/SupplierPortal/s/purchase-orders?supplierId=001D400000p7Zrj&amp;SecureParameter=1712093960"" target=""_blank"">Supplier Portal Link</a>","2024-04-02T21:39:20.000Z","","","Distributor",""
"","","","United States","US","","","","","","","","#N/A","","","","005Hp00000igLP3IAM","","","","false","false","005Hp00000ihVbKIAU","2024-04-02T21:39:20.000Z","","MXN","","Calendar Days","1.0","Every Week","","","","dmitriy.yavorskiy@icemobile.com","Dmitriy","1234567890","001D400000p7ZrkIAE","","","false","false","false","0.0","","001Hp00002kvRgtIAE","","","","005Hp00000ihVbKIAU","2024-04-02T21:39:20.000Z","","","Country-wide","","","1.0","1.0","1.0","","#N/A","","","","0.0","0.0","0.0","","false","false","false","false","false","false","false","005Hp00000ihVbKIAU","","N/A","","","43106","","","","/services/images/photo/001D400000p7ZrkIAE","","","","","","012Hp000001mPmDIAU","0.0","","1712093960","","","United States","US","","","","","","","","","No","","Active","<a href=""https://jokr6.my.site.com/SupplierPortal/s/purchase-orders?supplierId=001D400000p7Zrk&amp;SecureParameter=1712093960"" target=""_blank"">Supplier Portal Link</a>","2024-04-02T21:39:20.000Z","","","Distributor",""
"","","","United States","US","","","","","","","","#N/A","","","","005Hp00000igLP3IAM","","","","false","false","005Hp00000ihVbKIAU","2024-04-02T21:39:20.000Z","","MXN","","Calendar Days","1.0","Every Week","","","","dmitriy.yavorskiy@icemobile.com","Dmitriy","1234567890","001D400000p7ZrlIAE","","","false","false","false","0.0","","001Hp00002kvRgtIAE","","","","005Hp00000ihVbKIAU","2024-04-02T21:39:20.000Z","","","Country-wide","","","1.0","1.0","1.0","","#N/A","","","","0.0","0.0","0.0","","false","false","false","false","false","false","false","005Hp00000ihVbKIAU","","N/A","","","56244","","","","/services/images/photo/001D400000p7ZrlIAE","","","","","","012Hp000001mPmDIAU","0.0","","1712093960","","","United States","US","","","","","","","","","No","","Active","<a href=""https://jokr6.my.site.com/SupplierPortal/s/purchase-orders?supplierId=001D400000p7Zrl&amp;SecureParameter=1712093960"" target=""_blank"">Supplier Portal Link</a>","2024-04-02T21:39:20.000Z","","","Distributor",""
"","","","United States","US","","","","","","","","#N/A","","","","005Hp00000igLP3IAM","","","","false","false","005Hp00000ihVbKIAU","2024-04-02T21:39:20.000Z","","MXN","","Calendar Days","1.0","Every Week","","","","dmitriy.yavorskiy@icemobile.com","Dmitriy","1234567890","001D400000p7ZrmIAE","","","false","false","false","0.0","","001Hp00002kvRgtIAE","","","","005Hp00000ihVbKIAU","2024-04-02T21:39:20.000Z","","","Country-wide","","","1.0","1.0","1.0","","#N/A","","","","0.0","0.0","0.0","","false","false","false","false","false","false","false","005Hp00000ihVbKIAU","","N/A","","","33895","","","","/services/images/photo/001D400000p7ZrmIAE","","","","","","012Hp000001mPmDIAU","0.0","","1712093960","","","United States","US","","","","","","","","","No","","Active","<a href=""https://jokr6.my.site.com/SupplierPortal/s/purchase-orders?supplierId=001D400000p7Zrm&amp;SecureParameter=1712093960"" target=""_blank"">Supplier Portal Link</a>","2024-04-02T21:39:20.000Z","","","Distributor",""
"","","","United States","US","","","","","","","","SERVICIOS ADMINISTRATIVOS 15GPE-","","","","005Hp00000igLP3IAM","","","","false","false","005Hp00000ihVbKIAU","2024-04-02T21:39:20.000Z","","MXN","","Calendar Days","1.0","Every Week","","","","dmitriy.yavorskiy@icemobile.com","Dmitriy","1234567890","001D400000p7ZrnIAE","","","false","false","false","0.0","","001Hp00002kvRgtIAE","","","","005Hp00000ihVbKIAU","2024-04-02T21:39:20.000Z","","","Country-wide","","","1.0","1.0","1.0","","SERVICIOS ADMINISTRATIVOS 15GPE-","","","","0.0","0.0","0.0","","false","false","false","false","false","false","false","005Hp00000ihVbKIAU","","N/A","","","69001","","","","/services/images/photo/001D400000p7ZrnIAE","","","","","","012Hp000001mPmDIAU","0.0","","1712093960","","","United States","US","","","","","","","","","No","","Active","<a href=""https://jokr6.my.site.com/SupplierPortal/s/purchase-orders?supplierId=001D400000p7Zrn&amp;SecureParameter=1712093960"" target=""_blank"">Supplier Portal Link</a>","2024-04-02T21:39:20.000Z","","","Distributor",""
"","","","United States","US","","","","","","","","REGALOS SIGLO XXI. SA DE  15CMF","","","","005Hp00000igLP3IAM","","","","false","false","005Hp00000ihVbKIAU","2024-04-02T21:39:20.000Z","","MXN","","Calendar Days","1.0","Every Week","","","","dmitriy.yavorskiy@icemobile.com","Dmitriy","1234567890","001D400000p7ZroIAE","","","false","false","false","0.0","","001Hp00002kvRgtIAE","","","","005Hp00000ihVbKIAU","2024-04-02T21:39:20.000Z","","","Country-wide","","","1.0","1.0","1.0","","REGALOS SIGLO XXI. SA DE  15CMF","","","","0.0","0.0","0.0","","false","false","false","false","false","false","false","005Hp00000ihVbKIAU","","N/A","","","176416","","","","/services/images/photo/001D400000p7ZroIAE","","","","","","012Hp000001mPmDIAU","0.0","","1712093960","","","United States","US","","","","","","","","","No","","Active","<a href=""https://jokr6.my.site.com/SupplierPortal/s/purchase-orders?supplierId=001D400000p7Zro&amp;SecureParameter=1712093960"" target=""_blank"">Supplier Portal Link</a>","2024-04-02T21:39:20.000Z","","","Distributor",""
"","","","United States","US","","","","","","","","CHURCH DWIGHT SRL DE CV 15TIF","","","","005Hp00000igLP3IAM","","","","false","false","005Hp00000ihVbKIAU","2024-04-02T21:39:20.000Z","","MXN","","Calendar Days","1.0","Every Week","","","","dmitriy.yavorskiy@icemobile.com","Dmitriy","1234567890","001D400000p7ZrpIAE","","","false","false","false","0.0","","001Hp00002kvRgtIAE","","","","005Hp00000ihVbKIAU","2024-04-02T21:39:20.000Z","","","Country-wide","","","1.0","1.0","1.0","","CHURCH DWIGHT SRL DE CV 15TIF","","","","0.0","0.0","0.0","","false","false","false","false","false","false","false","005Hp00000ihVbKIAU","","N/A","","","15375","","","","/services/images/photo/001D400000p7ZrpIAE","","","","","","012Hp000001mPmDIAU","0.0","","1712093960","","","United States","US","","","","","","","","","No","","Active","<a href=""https://jokr6.my.site.com/SupplierPortal/s/purchase-orders?supplierId=001D400000p7Zrp&amp;SecureParameter=1712093960"" target=""_blank"">Supplier Portal Link</a>","2024-04-02T21:39:20.000Z","","","Distributor",""
"","","","United States","US","","","","","","","","#N/A","","","","005Hp00000igLP3IAM","","","","false","false","005Hp00000ihVbKIAU","2024-04-02T21:39:20.000Z","","MXN","","Calendar Days","1.0","Every Week","","","","dmitriy.yavorskiy@icemobile.com","Dmitriy","1234567890","001D400000p7ZrqIAE","","","false","false","false","0.0","","001Hp00002kvRgtIAE","","","","005Hp00000ihVbKIAU","2024-04-02T21:39:20.000Z","","","Country-wide","","","1.0","1.0","1.0","","#N/A","","","","0.0","0.0","0.0","","false","false","false","false","false","false","false","005Hp00000ihVbKIAU","","N/A","","","42258","","","","/services/images/photo/001D400000p7ZrqIAE","","","","","","012Hp000001mPmDIAU","0.0","","1712093960","","","United States","US","","","","","","","","","No","","Active","<a href=""https://jokr6.my.site.com/SupplierPortal/s/purchase-orders?supplierId=001D400000p7Zrq&amp;SecureParameter=1712093960"" target=""_blank"">Supplier Portal Link</a>","2024-04-02T21:39:20.000Z","","","Distributor",""
